domain,country_code,country_name,isp,asn,exit_node_ip,exit_node_isp,ech_grease,error,curl_exit_code,curl_error_name,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status
www.google.com,EG,Egypt,vodafone egypt,36935,196.157.77.30,vodafone egypt,false,,0,OK,2,4,1739,2411,3749,200
www.google.com,EE,Estonia,tele2 estonia,1257,91.129.102.195,tele2 estonia,false,,0,OK,2,3,517,927,996,200
www.google.com,EE,Estonia,elisa eesti,2586,146.255.183.232,elisa eesti,false,,0,OK,2,4,438,1056,1109,200
www.google.com,SV,El Salvador,tigo el salvador,17079,181.189.178.253,tigo el salvador,true,,0,OK,1,3,953,2760,3006,200
www.google.com,DO,Dominican Republic,viva dominicana,46198,190.8.36.108,viva dominicana,false,,0,OK,2,4,1940,4238,5500,200
www.google.com,EE,Estonia,tele2 estonia,1257,91.129.102.195,tele2 estonia,true,,0,OK,1,3,885,1304,1366,200
www.google.com,EE,Estonia,elisa eesti,2586,146.255.183.232,elisa eesti,true,,0,OK,1,3,439,1005,1052,200
www.google.com,FO,Faroe Islands,nema,,,,false,,56,CURLE_RECV_ERROR,2,4,0,0,64,0
www.google.com,FO,Faroe Islands,p/f telefonverkid,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,25,0
www.google.com,FO,Faroe Islands,p/f telefonverkid,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,26,0
www.google.com,FO,Faroe Islands,nema,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,65,0
www.google.com,EE,Estonia,telia eesti,3249,46.131.88.179,telia eesti,false,,0,OK,44,46,547,1183,1255,200
www.google.com,EE,Estonia,telia eesti,3249,46.131.88.179,telia eesti,true,,0,OK,1,3,501,1189,1242,200
www.google.com,SV,El Salvador,tigo el salvador,17079,181.189.178.253,tigo el salvador,false,,0,OK,1,3,2274,2601,2722,200
www.google.com,FI,Finland,dna oyj,16086,213.216.209.129,dna oyj,false,,0,OK,1,3,433,989,1030,200
www.google.com,GQ,Equatorial Guinea,muni-eg,37337,41.79.50.100,muni-eg,true,,0,OK,1,3,1800,2661,2880,200
www.google.com,ET,Ethiopia,ethiopian telecommunication corporation,24757,196.188.255.132,ethiopian telecommunication corporation,false,,0,OK,1,3,990,1704,2028,200
www.google.com,FI,Finland,dna oyj,16086,213.216.209.129,dna oyj,true,,0,OK,2,3,457,1056,1102,200
www.google.com,ET,Ethiopia,ethiopian telecommunication corporation,24757,196.188.255.132,ethiopian telecommunication corporation,true,,0,OK,1,3,1486,2105,2239,200
www.google.com,GQ,Equatorial Guinea,muni-eg,37337,41.79.50.100,muni-eg,false,,0,OK,2,3,2613,3479,3707,200
www.google.com,FI,Finland,telia finland,1759,176.72.36.79,telia finland,true,,0,OK,2,3,661,1456,1510,200
www.google.com,ET,Ethiopia,safaricom,328988,102.218.51.251,safaricom,false,,0,OK,2,4,1050,2262,2644,200
www.google.com,EG,Egypt,telecom egypt,8452,154.191.213.195,telecom egypt,false,,0,OK,1,3,1239,5481,5788,200
www.google.com,DO,Dominican Republic,viva dominicana,46198,190.8.36.108,viva dominicana,true,,0,OK,2,4,5158,6776,7463,200
www.google.com,FR,France,orne thd spl,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,196,0
www.google.com,FR,France,syma,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,196,0
www.google.com,FI,Finland,elisa,719,83.245.248.177,elisa,true,,0,OK,1,4,551,1308,1395,200
www.google.com,FJ,Fiji,vodafone fiji,38442,27.123.136.113,vodafone fiji,true,,0,OK,1,3,1503,2322,2542,200
www.google.com,FI,Finland,elisa mobile,719,85.76.105.145,elisa mobile,true,,0,OK,2,4,537,1214,1276,200
www.google.com,ET,Ethiopia,safaricom,328988,102.218.51.251,safaricom,true,,0,OK,1,3,1923,2863,3114,200
www.google.com,FR,France,syma,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,195,0
www.google.com,EG,Egypt,telecom egypt,8452,154.191.213.195,telecom egypt,true,,0,OK,1,3,5627,6214,6398,200
www.google.com,FI,Finland,elisa mobile,719,85.76.105.145,elisa mobile,false,,0,OK,1,3,768,1382,1443,200
www.google.com,FI,Finland,elisa,719,83.245.248.177,elisa,false,,0,OK,2,4,810,1619,1676,200
www.google.com,FR,France,orne thd spl,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,182,0
www.google.com,FR,France,cogent communications,174,149.7.98.82,cogent communications,true,,0,OK,1,3,495,771,830,200
www.google.com,FJ,Fiji,digicel fiji,45355,45.117.247.236,digicel fiji,true,,0,OK,1,3,1837,2945,3435,200
www.google.com,FI,Finland,telia finland,1759,176.72.36.79,telia finland,false,,0,OK,1,3,756,1394,1649,200
www.google.com,FJ,Fiji,vodafone fiji,38442,27.123.136.113,vodafone fiji,false,,0,OK,1,3,2535,3353,3557,200
www.google.com,FR,France,sfr,15557,79.91.177.1,sfr,false,,0,OK,1,3,620,1048,1066,200
www.google.com,FR,France,cogent communications,174,149.7.98.82,cogent communications,false,,0,OK,1,3,661,958,1031,200
www.google.com,FR,France,bouygues telecom,5410,176.159.92.103,bouygues telecom,false,,0,OK,1,3,385,618,643,200
www.google.com,FR,France,free mobile,51207,37.167.189.238,free mobile,true,,0,OK,1,3,1005,1438,1559,200
www.google.com,GF,French Guiana,orange,,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,76,0
www.google.com,GF,French Guiana,orange,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,88,0
www.google.com,FR,France,free sas,51207,78.246.119.29,free sas,true,,0,OK,1,2,557,890,986,200
www.google.com,PF,French Polynesia,vodafone,,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,66,0
www.google.com,FR,France,bouygues telecom,5410,176.159.92.103,bouygues telecom,true,,0,OK,1,3,347,580,603,200
www.google.com,FR,France,arelion sweden ab,1299,213.248.108.228,arelion sweden ab,false,,0,OK,1,3,951,1656,1866,200
www.google.com,FR,France,sfr,15557,79.91.177.1,sfr,true,,0,OK,1,3,680,961,1128,200
www.google.com,PF,French Polynesia,vodafone,,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,66,0
www.google.com,FR,France,free sas,51207,78.246.119.29,free sas,false,,0,OK,1,3,794,1111,1189,200
www.google.com,FR,France,orange,3215,92.184.108.255,orange,true,,0,OK,2,4,805,1133,1374,200
www.google.com,FR,France,lycamobile,31404,194.11.196.227,lycamobile,false,,0,OK,2,4,1233,1990,2386,200
www.google.com,GF,French Guiana,outremer telecom,20776,109.62.66.121,outremer telecom,true,,0,OK,1,3,480,813,944,200
www.google.com,FR,France,free mobile,51207,37.167.189.238,free mobile,false,,0,OK,1,3,619,1017,1151,200
www.google.com,GF,French Guiana,outremer telecom,20776,109.62.66.121,outremer telecom,false,,0,OK,1,3,903,1262,1319,200
www.google.com,FR,France,arelion sweden ab,1299,213.248.108.228,arelion sweden ab,true,,0,OK,1,2,1346,2177,2428,200
www.google.com,FR,France,orange,3215,92.184.108.255,orange,false,,0,OK,1,3,930,1280,1421,200
www.google.com,FJ,Fiji,digicel fiji,45355,45.117.247.236,digicel fiji,false,,0,OK,1,3,3519,4547,5038,200
www.google.com,FR,France,lycamobile,31404,194.11.196.227,lycamobile,true,,0,OK,2,3,2254,2841,3000,200
www.google.com,PF,French Polynesia,vini,55943,64.140.148.105,vini,true,,0,OK,63,65,846,1444,1665,200
www.google.com,GA,Gabon,gabon-telecom,16058,154.112.9.244,gabon-telecom,true,,0,OK,1,3,1310,2101,2329,200
www.google.com,GM,Gambia,gamtel,37552,197.231.207.242,gamtel,false,,0,OK,2,3,1135,1804,1934,200
www.google.com,GE,Georgia,zao aquafon-gsm,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,68,0
www.google.com,GE,Georgia,zao aquafon-gsm,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,61,0
www.google.com,GM,Gambia,africell,37524,197.148.73.137,africell,false,,0,OK,2,3,1099,1781,2434,200
www.google.com,PF,French Polynesia,vini,55943,64.140.148.105,vini,false,,0,OK,51,53,2214,2832,3031,200
www.google.com,GE,Georgia,magticom,16010,185.115.4.7,magticom,false,,0,OK,2,3,977,1964,2034,200
www.google.com,GM,Gambia,gamtel,37552,197.231.207.242,gamtel,true,,0,OK,1,3,1362,2079,2282,200
www.google.com,GE,Georgia,jsc silknet,42082,91.151.138.195,jsc silknet,true,,0,OK,2,4,951,2019,2276,200
www.google.com,GA,Gabon,gabon-telecom,16058,154.112.9.244,gabon-telecom,false,,0,OK,2,4,2042,2810,3219,200
www.google.com,GE,Georgia,cellfie mobile,41738,91.184.113.203,cellfie mobile,true,,0,OK,2,4,623,1747,1920,200
www.google.com,DE,Germany,1global,,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,110,0
www.google.com,DE,Germany,lycamobile,31404,193.148.48.126,lycamobile,false,,0,OK,1,3,521,831,966,200
www.google.com,GE,Georgia,jsc silknet,42082,91.151.138.195,jsc silknet,false,,0,OK,1,3,1152,1979,2254,200
www.google.com,DE,Germany,vodafone germany,3209,47.65.176.60,vodafone germany,false,,0,OK,2,4,415,658,772,200
www.google.com,DE,Germany,play2go international,,,,false,,56,CURLE_RECV_ERROR,2,4,0,0,115,0
www.google.com,DE,Germany,1global,,,,true,,56,CURLE_RECV_ERROR,2,3,0,0,110,0
www.google.com,GE,Georgia,magticom,16010,185.115.4.7,magticom,true,,0,OK,2,3,2000,2818,3025,200
www.google.com,GM,Gambia,africell,37524,197.148.73.137,africell,true,,0,OK,2,3,2381,2977,3475,200
www.google.com,GE,Georgia,cellfie mobile,41738,91.184.113.203,cellfie mobile,false,,0,OK,2,3,638,1331,1662,200
www.google.com,DE,Germany,play2go international,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,123,0
www.google.com,DE,Germany,vodafone germany,3209,47.65.176.60,vodafone germany,true,,0,OK,2,3,587,901,976,200
www.google.com,DE,Germany,lycamobile,31404,193.148.48.126,lycamobile,true,,0,OK,2,4,469,750,805,200
www.google.com,GA,Gabon,airtel gabon,37616,154.0.184.27,airtel gabon,true,,0,OK,1,3,2831,3771,4564,200
www.google.com,DE,Germany,o2 deutschland,6805,176.3.43.169,o2 deutschland,false,,0,OK,2,3,1633,2005,2094,200
www.google.com,DE,Germany,deutsche telekom ag,3320,80.187.126.52,deutsche telekom ag,false,,0,OK,1,3,1299,1927,2005,200
www.google.com,DE,Germany,lebara,33921,194.213.108.1,lebara,false,,0,OK,1,3,1260,1677,1834,200
www.google.com,DE,Germany,lebara,33921,194.213.108.1,lebara,true,,0,OK,1,3,1735,2120,2419,200
www.google.com,DE,Germany,deutsche telekom ag,3320,80.187.126.52,deutsche telekom ag,true,,0,OK,2,3,1799,2677,3098,200
www.google.com,GH,Ghana,mtn ghana,30986,154.161.131.69,mtn ghana,false,,0,OK,1,3,1249,2455,2634,200
www.google.com,GR,Greece,mobile internet,,,,false,,56,CURLE_RECV_ERROR,2,4,0,0,74,0
www.google.com,GR,Greece,mobile internet,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,75,0
www.google.com,GA,Gabon,airtel gabon,37616,154.0.184.27,airtel gabon,false,,0,OK,2,4,5566,6481,6941,200
www.google.com,GR,Greece,vodafone greece,3329,62.74.15.8,vodafone greece,true,,0,OK,1,4,1695,2444,2683,200
www.google.com,GR,Greece,cosmote mobile telecommunications,29247,109.178.27.97,cosmote mobile telecommunications,false,,0,OK,42,44,1741,2498,2592,200
www.google.com,GR,Greece,cosmote mobile telecommunications,29247,109.178.27.97,cosmote mobile telecommunications,true,,0,OK,1,3,1462,2203,2288,200
www.google.com,GP,Guadeloupe,free mobile,51207,37.8.160.178,free mobile,false,,0,OK,2,3,374,672,756,200
www.google.com,GP,Guadeloupe,orange,16028,193.251.162.60,orange,true,,0,OK,1,3,561,883,1011,200
www.google.com,GH,Ghana,vodafone ghana,29614,102.176.75.110,vodafone ghana,true,,0,OK,2,4,2100,3480,3841,200
www.google.com,GP,Guadeloupe,free mobile,51207,37.8.160.178,free mobile,true,,0,OK,1,4,455,810,884,200
www.google.com,GR,Greece,vodafone greece,3329,62.74.15.8,vodafone greece,false,,0,OK,1,3,1449,2689,2791,200
www.google.com,GM,Gambia,qcell,37309,41.223.215.40,qcell,true,,0,OK,2,3,7097,7649,7782,200
www.google.com,GU,Guam,guamcell communications,,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,64,0
www.google.com,GH,Ghana,mtn ghana,30986,154.161.131.69,mtn ghana,true,,0,OK,2,4,2364,3632,4231,200
www.google.com,GU,Guam,guamcell communications,,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,65,0
www.google.com,DE,Germany,o2 deutschland,6805,176.7.8.99,o2 deutschland,true,,0,OK,1,3,2908,5174,5648,200
www.google.com,GH,Ghana,vodafone ghana,29614,102.176.75.110,vodafone ghana,false,,0,OK,2,4,2427,3967,4575,200
www.google.com,GP,Guadeloupe,orange,16028,193.251.162.60,orange,false,,0,OK,2,4,460,795,888,200
www.google.com,GP,Guadeloupe,digicel antilles francaises guyane,48252,94.198.181.207,digicel antilles francaises guyane,false,,0,OK,1,3,631,1060,1187,200
www.google.com,GH,Ghana,airtel-ghana,37030,41.215.171.33,airtel-ghana,false,,0,OK,1,3,3415,4607,4767,200
www.google.com,GR,Greece,nova greece,25472,91.140.28.25,nova greece,true,,0,OK,1,3,1522,2906,3089,200
www.google.com,GP,Guadeloupe,digicel antilles francaises guyane,48252,94.198.181.207,digicel antilles francaises guyane,true,,0,OK,2,3,1015,1468,1720,200
www.google.com,GG,Guernsey,sure (guernsey),,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,73,0
www.google.com,GT,Guatemala,claro guatemala,14754,186.151.48.100,claro guatemala,false,,0,OK,2,4,396,672,744,200
www.google.com,GG,Guernsey,sure (guernsey),,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,66,0
www.google.com,GT,Guatemala,claro guatemala,14754,186.151.48.100,claro guatemala,true,,0,OK,1,3,584,883,992,200
www.google.com,GT,Guatemala,tigo guatemala,23243,181.174.67.173,tigo guatemala,false,,0,OK,2,4,622,942,1253,200
www.google.com,GT,Guatemala,claro guatemala static ip,14754,190.56.32.122,claro guatemala static ip,false,,0,OK,2,4,548,898,1070,200
www.google.com,GU,Guam,pti pacifica,7131,202.88.79.14,pti pacifica,false,,0,OK,2,4,867,1345,1566,200
www.google.com,GR,Greece,nova greece,25472,91.140.28.25,nova greece,false,,0,OK,2,3,2331,3665,3673,200
www.google.com,GT,Guatemala,claro guatemala static ip,14754,190.56.32.122,claro guatemala static ip,true,,0,OK,2,4,452,798,1011,200
www.google.com,GT,Guatemala,tigo guatemala,23243,181.174.67.173,tigo guatemala,true,,0,OK,1,3,794,1202,1350,200
www.google.com,GU,Guam,lumen,9246,209.164.184.0,lumen,false,,0,OK,2,3,1257,1800,2105,200
www.google.com,GP,Guadeloupe,outremer telecom,20776,109.62.71.108,outremer telecom,false,,0,OK,1,3,1757,2701,2920,200
www.google.com,GU,Guam,pti pacifica,7131,202.88.79.14,pti pacifica,true,,0,OK,1,3,1773,2351,2617,200
www.google.com,GW,Guinea-Bissau,orange-bissau,37559,197.214.91.124,orange-bissau,true,,0,OK,2,3,722,1170,1280,200
www.google.com,GN,Guinea,orange guinea,37461,197.149.242.53,orange guinea,true,,0,OK,1,3,834,1566,1706,200
www.google.com,GU,Guam,lumen,9246,209.164.184.0,lumen,true,,0,OK,2,4,1986,2584,2829,200
www.google.com,GY,Guyana,u mobile cellular inc.,52433,181.177.218.16,u mobile cellular inc.,false,,0,OK,2,4,668,1179,1299,200
www.google.com,GY,Guyana,e-networks inc,52253,190.108.215.200,e-networks inc,false,,0,OK,2,4,692,1109,1241,200
www.google.com,GW,Guinea-Bissau,orange-bissau,37559,197.214.91.124,orange-bissau,false,,0,OK,1,3,1064,1580,1698,200
www.google.com,GN,Guinea,orange guinea,37461,197.149.242.53,orange guinea,false,,0,OK,1,3,1664,2349,2493,200
www.google.com,GW,Guinea-Bissau,mtn-bissau,327769,154.73.60.223,mtn-bissau,false,,0,OK,2,4,1214,1984,2196,200
www.google.com,GY,Guyana,guyana telephone & telegraph co.,19863,181.199.224.229,guyana telephone & telegraph co.,false,,0,OK,2,4,527,807,892,200
www.google.com,GY,Guyana,e-networks inc,52253,190.108.215.200,e-networks inc,true,,0,OK,2,3,729,1101,1197,200
www.google.com,GP,Guadeloupe,outremer telecom,20776,109.62.71.108,outremer telecom,true,,0,OK,1,3,2990,3947,4157,200
www.google.com,HK,Hong Kong,hutchison telephone company,,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,68,0
www.google.com,GH,Ghana,airtel-ghana,37030,41.215.163.157,airtel-ghana,true,,0,OK,2,3,6485,7793,7993,200
www.google.com,GM,Gambia,qcell,37309,41.223.215.40,qcell,false,,0,OK,2,3,11251,11740,11909,200
www.google.com,GY,Guyana,guyana telephone & telegraph co.,19863,181.199.224.229,guyana telephone & telegraph co.,true,,0,OK,1,3,889,1157,1240,200
www.google.com,GY,Guyana,u mobile cellular inc.,52433,181.177.218.16,u mobile cellular inc.,true,,0,OK,1,4,612,1670,1801,200
www.google.com,GW,Guinea-Bissau,mtn-bissau,327769,154.73.60.223,mtn-bissau,true,,0,OK,2,4,1818,2562,2750,200
www.google.com,HN,Honduras,claro guatemala,14754,181.115.108.52,claro guatemala,false,,0,OK,2,4,489,879,1010,200
www.google.com,HK,Hong Kong,hutchison telephone company,,,,false,,56,CURLE_RECV_ERROR,2,4,0,0,67,0
www.google.com,HK,Hong Kong,china unicom global,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,63,0
www.google.com,HT,Haiti,alpha communications network,27653,200.113.251.210,alpha communications network,false,,0,OK,2,3,726,1134,1530,200
www.google.com,HK,Hong Kong,smartone mobile communications,,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,72,0
www.google.com,HK,Hong Kong,smartone mobile communications,,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,68,0
www.google.com,HK,Hong Kong,china mobile,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,59,0
www.google.com,HK,Hong Kong,china unicom global,,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,64,0
www.google.com,HK,Hong Kong,china mobile,,,,true,,56,CURLE_RECV_ERROR,1,4,0,0,75,0
www.google.com,HK,Hong Kong,multibyte info technology,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,74,0
www.google.com,HK,Hong Kong,multibyte info technology,,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,67,0
www.google.com,HN,Honduras,claro guatemala,14754,181.115.108.52,claro guatemala,true,,0,OK,2,4,935,1305,1424,200
www.google.com,HT,Haiti,alpha communications network,27653,200.113.251.210,alpha communications network,true,,0,OK,2,4,1441,1908,2161,200
www.google.com,HK,Hong Kong,csl mobile,38819,14.0.152.180,csl mobile,false,,0,OK,2,3,908,1351,1434,200
www.google.com,HK,Hong Kong,hutchison hk,10118,203.145.95.239,hutchison hk,true,,0,OK,2,4,1163,1994,2091,200
www.google.com,HU,Hungary,magyar telekom,5483,37.76.4.165,magyar telekom,true,,0,OK,2,3,752,1176,1248,200
www.google.com,HU,Hungary,netfone telecom tavkozlesi es szolgaltato kft,,,,false,,56,CURLE_RECV_ERROR,63,65,0,0,131,0
www.google.com,HK,Hong Kong,csl mobile,38819,14.0.152.180,csl mobile,true,,0,OK,2,4,1370,1830,1897,200
www.google.com,HU,Hungary,one hungary,21334,130.43.211.40,one hungary,false,,0,OK,2,3,581,1220,1350,200
www.google.com,HU,Hungary,netfone telecom tavkozlesi es szolgaltato kft,,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,71,0
www.google.com,HU,Hungary,one hungary,21334,130.43.211.40,one hungary,true,,0,OK,2,4,854,1488,1544,200
www.google.com,HT,Haiti,natcom s.a,52260,190.115.176.98,natcom s.a,true,,0,OK,2,4,2481,3436,3912,200
www.google.com,HU,Hungary,magyar telekom,5483,37.76.4.165,magyar telekom,false,,0,OK,1,3,581,1022,1141,200
www.google.com,HU,Hungary,yettel hungary,213155,84.225.189.236,yettel hungary,true,,0,OK,1,3,407,1015,1080,200
www.google.com,HU,Hungary,yettel hungary,213155,84.225.189.236,yettel hungary,false,,0,OK,1,3,464,1101,1170,200
www.google.com,HK,Hong Kong,hutchison hk,10118,203.145.95.239,hutchison hk,false,,0,OK,4,6,2755,3231,3391,200
www.google.com,IS,Iceland,nova hf,44735,46.182.186.52,nova hf,false,,0,OK,1,3,540,858,970,200
www.google.com,IS,Iceland,vodafone iceland,12969,194.144.158.17,vodafone iceland,true,,0,OK,1,3,495,756,796,200
www.google.com,IS,Iceland,nova hf,44735,46.182.186.52,nova hf,true,,0,OK,1,3,926,1236,1305,200
www.google.com,HK,Hong Kong,china mobile hong kong,9231,182.239.121.148,china mobile hong kong,false,,0,OK,2,4,1722,3090,3995,200
www.google.com,IS,Iceland,vodafone iceland,12969,194.144.158.17,vodafone iceland,false,,0,OK,1,4,863,1117,1156,200
www.google.com,HT,Haiti,natcom s.a,52260,190.115.175.227,natcom s.a,false,,0,OK,2,3,4306,4632,4730,200
www.google.com,IN,India,nextra,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,139,0
www.google.com,IN,India,nextra,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,142,0
www.google.com,HN,Honduras,tigo honduras,52262,186.2.154.245,tigo honduras,true,,0,OK,1,3,2367,3514,4906,200
www.google.com,IS,Iceland,mila hf,6677,194.105.229.28,mila hf,false,,0,OK,1,3,1229,2003,2208,200
www.google.com,IS,Iceland,mila hf,6677,194.105.229.28,mila hf,true,,0,OK,2,3,1674,2003,2079,200
www.google.com,IN,India,vodafone idea,45271,1.187.166.10,vodafone idea,false,,0,OK,1,3,924,2217,2319,200
www.google.com,HK,Hong Kong,china mobile hong kong,9231,182.239.121.148,china mobile hong kong,true,,0,OK,1,3,3954,5040,5427,200
www.google.com,IN,India,airtel,45609,223.228.88.186,airtel,false,,0,OK,2,3,1179,1734,1855,200
www.google.com,IN,India,jio,55836,157.50.154.33,jio,false,,0,OK,2,4,973,2157,2410,200
www.google.com,IN,India,jio,55836,157.50.154.33,jio,true,,0,OK,1,3,1694,2298,2378,200
www.google.com,IN,India,vodafone idea,45271,1.187.166.10,vodafone idea,true,,0,OK,1,3,925,2143,2243,200
www.google.com,ID,Indonesia,indosat,4761,114.10.20.242,indosat,false,,0,OK,1,3,786,1203,1294,200
www.google.com,IN,India,airtel,45609,223.228.88.186,airtel,true,,0,OK,1,3,1638,2227,2351,200
www.google.com,HN,Honduras,tigo honduras,52262,186.2.154.245,tigo honduras,false,,0,OK,2,4,5067,6012,6671,200
www.google.com,ID,Indonesia,telkomsel - indihome,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,87,0
www.google.com,ID,Indonesia,orion cyber internet,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,75,0
www.google.com,ID,Indonesia,orion cyber internet,,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,82,0
www.google.com,ID,Indonesia,telkomsel - indihome,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,76,0
www.google.com,ID,Indonesia,indosat,4761,114.10.20.242,indosat,true,,0,OK,2,4,1290,1740,1792,200
www.google.com,ID,Indonesia,xl axiata,24203,140.213.243.87,xl axiata,false,,0,OK,2,3,939,1482,1667,200
www.google.com,ID,Indonesia,by.u,23693,182.0.102.118,by.u,true,,0,OK,1,3,1130,1706,1895,200
www.google.com,ID,Indonesia,xl axiata,24203,140.213.243.87,xl axiata,true,,0,OK,1,3,1737,2254,2416,200
www.google.com,ID,Indonesia,pt telkom indonesia,7713,36.84.67.92,pt telkom indonesia,false,,0,OK,2,4,1098,1612,1704,200
www.google.com,ID,Indonesia,telkomsel,23693,114.122.71.141,telkomsel,true,,0,OK,2,3,3143,3567,3575,200
www.google.com,ID,Indonesia,pt telkom indonesia,7713,36.84.67.92,pt telkom indonesia,true,,0,OK,2,3,1850,2271,2367,200
www.google.com,ID,Indonesia,by.u,23693,182.0.102.118,by.u,false,,0,OK,1,3,1691,2511,2590,200
www.google.com,IR,"Iran, Islamic Republic of",rightel,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,65,0
www.google.com,IR,"Iran, Islamic Republic of",rightel,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,65,0
www.google.com,IR,"Iran, Islamic Republic of",pardis fanvari partak,205647,37.202.167.152,pardis fanvari partak,true,,0,OK,2,4,997,1961,2092,200
www.google.com,IQ,Iraq,Hala Al Rafidain Company for Communications and Internet LTD.,,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,77,0
www.google.com,IQ,Iraq,Hala Al Rafidain Company for Communications and Internet LTD.,,,,true,,56,CURLE_RECV_ERROR,2,4,0,0,80,0
www.google.com,IR,"Iran, Islamic Republic of",rightel communication service company pjs,57218,37.156.157.104,rightel communication service company pjs,false,,0,OK,1,3,2005,3111,3512,200
www.google.com,IR,"Iran, Islamic Republic of",pardis fanvari partak,205647,37.202.167.152,pardis fanvari partak,false,,0,OK,2,3,1013,2008,2103,200
www.google.com,IQ,Iraq,korek telecom company for communications,59625,185.84.71.78,korek telecom company for communications,true,,0,OK,1,3,789,1763,2003,200
www.google.com,IR,"Iran, Islamic Republic of",rightel communication service company pjs,57218,37.156.157.104,rightel communication service company pjs,true,,0,OK,2,3,1128,2943,3098,200
www.google.com,ID,Indonesia,telkomsel,23693,114.124.208.238,telkomsel,false,,0,OK,2,4,7573,7996,8033,200
www.google.com,IQ,Iraq,asiacell communications pjsc,51684,185.95.205.29,asiacell communications pjsc,false,,0,OK,1,4,1073,2319,2511,200
www.google.com,IQ,Iraq,allay nawroz telecom company for communication/ltd,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,26,0
www.google.com,IQ,Iraq,allay nawroz telecom company for communication/ltd,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,25,0
www.google.com,GN,Guinea,areeba-guinea,,,,false,,56,CURLE_RECV_ERROR,54,56,0,0,15585,0
www.google.com,GN,Guinea,areeba-guinea,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,15609,0
www.google.com,IQ,Iraq,shabaka sfn al-haditha for general trading & infor,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,72,0
www.google.com,IQ,Iraq,al atheer telecommunication-iraq co. incorporated,59588,198.160.168.137,al atheer telecommunication-iraq co. incorporated,false,,0,OK,3,5,1250,2188,2566,200
www.google.com,IQ,Iraq,Shams Telecom Networks and Internet Service Ltd,,,,false,,56,CURLE_RECV_ERROR,2,4,0,0,73,0
www.google.com,IQ,Iraq,asiacell communications pjsc,51684,185.95.205.29,asiacell communications pjsc,true,,0,OK,2,4,1915,2915,3228,200
www.google.com,IQ,Iraq,Shams Telecom Networks and Internet Service Ltd,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,77,0
www.google.com,IQ,Iraq,shabaka sfn al-haditha for general trading & infor,,,,false,,56,CURLE_RECV_ERROR,1,3,0,0,82,0
www.google.com,IQ,Iraq,horizon scope mobile telecom wll,,,,true,,56,CURLE_RECV_ERROR,1,3,0,0,75,0
www.google.com,IR,"Iran, Islamic Republic of",mobile communication company of iran,197207,89.198.239.123,mobile communication company of iran,false,,0,OK,1,3,3231,4362,6932,200
www.google.com,IQ,Iraq,al atheer telecommunication-iraq co. incorporated,59588,198.160.168.137,al atheer telecommunication-iraq co. incorporated,true,,0,OK,2,4,1676,2726,2961,200
www.google.com,IQ,Iraq,horizon scope mobile telecom wll,,,,false,,56,CURLE_RECV_ERROR,2,3,0,0,70,0
www.google.com,IQ,Iraq,comm1,211908,204.157.177.57,comm1,false,,0,OK,2,4,975,2348,2870,200
