domain,country_code,country_name,isp,asn,exit_node_ip,exit_node_isp,discovered_ip,ip_match,geodb_asn,geodb_as_name,asn_match,ech_grease,error,curl_exit_code,curl_error_name,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status
cloudflare-ech.com,AF,Afghanistan,telecom development company afghanistan,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,25,0,0,71,0
cloudflare-ech.com,AF,Afghanistan,mtn afghanistan,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,67,0,0,115,0
cloudflare-ech.com,AF,Afghanistan,mtn afghanistan,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,26,0,0,74,0
cloudflare-ech.com,AF,Afghanistan,telecom development company afghanistan,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,25,0,0,74,0
cloudflare-ech.com,AF,Afghanistan,afghan wireless,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,72,0,0,122,0
cloudflare-ech.com,AF,Afghanistan,multacom corporation,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,72,0,0,122,0
cloudflare-ech.com,AF,Afghanistan,afghan wireless,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,31,0,0,81,0
cloudflare-ech.com,AF,Afghanistan,multacom corporation,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,31,0,0,88,0
cloudflare-ech.com,AX,Åland Islands,alands telekommunikation,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
cloudflare-ech.com,AX,Åland Islands,alands telekommunikation,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
cloudflare-ech.com,AL,Albania,mobitel sh.p.k.,60471,185.30.145.73,mobitel sh.p.k.,185.30.145.73,true,60471,Mobitel sh.p.k.,true,false,,0,,0,2,450,711,711,301
cloudflare-ech.com,AL,Albania,vodafone albania,50973,188.172.108.129,vodafone albania,188.172.108.129,true,50973,Vodafone Albania Sh.A.,true,false,,0,,0,2,521,793,793,301
cloudflare-ech.com,AL,Albania,one albania,50616,31.22.48.15,one albania,31.22.48.15,true,50616,ONE ALBANIA SH.A.,true,true,,0,,0,2,551,849,849,301
cloudflare-ech.com,AL,Albania,mobitel sh.p.k.,60471,185.30.145.73,mobitel sh.p.k.,185.30.145.73,true,60471,Mobitel sh.p.k.,true,true,,0,,0,2,421,686,687,301
cloudflare-ech.com,AL,Albania,one albania,50616,31.22.48.15,one albania,31.22.48.15,true,50616,ONE ALBANIA SH.A.,true,false,,0,,0,2,557,826,826,301
cloudflare-ech.com,AL,Albania,vodafone albania,50973,188.172.108.129,vodafone albania,188.172.108.129,true,50973,Vodafone Albania Sh.A.,true,true,,0,,0,2,584,882,882,301
cloudflare-ech.com,AF,Afghanistan,afghan wireless communication company,138322,152.36.193.223,afghan wireless communication company,152.36.193.223,true,138322,Afghan Wireless Communication Company,true,false,,0,,0,2,1208,1710,1711,301
cloudflare-ech.com,AF,Afghanistan,etisalat afghanistan,131284,203.171.96.150,etisalat afghanistan,203.171.96.150,true,131284,Etisalat Afghan,true,true,,35,CURLE_SSL_CONNECT_ERROR,0,2,0,0,1563,0
cloudflare-ech.com,AF,Afghanistan,afghan wireless communication company,138322,152.36.193.223,afghan wireless communication company,152.36.193.223,true,138322,Afghan Wireless Communication Company,true,true,,0,,0,2,1103,1729,1730,301
cloudflare-ech.com,DZ,Algeria,atm,327712,154.121.141.162,atm,154.121.141.162,true,327712,Telecom Algeria,true,false,,0,,0,2,977,1685,1685,301
cloudflare-ech.com,AG,Antigua and Barbuda,digicel,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,74,0,0,128,0
cloudflare-ech.com,DZ,Algeria,optimum-telecom-algeria,327931,41.200.8.165,optimum-telecom-algeria,41.200.8.165,true,327931,Optimum Telecom Algeria,true,false,,0,,0,2,2203,2429,2430,301
cloudflare-ech.com,DZ,Algeria,optimum-telecom-algeria,327931,41.200.8.165,optimum-telecom-algeria,41.200.8.165,true,327931,Optimum Telecom Algeria,true,true,,0,,0,2,1712,1948,1949,301
cloudflare-ech.com,AG,Antigua and Barbuda,digicel,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
cloudflare-ech.com,DZ,Algeria,algerie telecom,36947,154.243.189.12,algerie telecom,154.243.189.12,true,36947,Telecom Algeria,true,true,,0,,0,2,869,1603,1604,301
cloudflare-ech.com,DZ,Algeria,atm,327712,154.121.141.162,atm,154.121.141.162,true,327712,Telecom Algeria,true,true,,0,,0,2,437,719,719,301
cloudflare-ech.com,DZ,Algeria,algerie telecom,36947,154.243.189.12,algerie telecom,154.243.189.12,true,36947,Telecom Algeria,true,false,,0,,0,2,1485,3276,3276,301
cloudflare-ech.com,AF,Afghanistan,etisalat afghanistan,131284,203.171.96.150,etisalat afghanistan,203.171.96.150,true,131284,Etisalat Afghan,true,false,,0,,0,2,1315,2122,2122,301
cloudflare-ech.com,DZ,Algeria,wataniya-telecom,33779,105.235.133.4,wataniya-telecom,105.235.131.176,false,33779,Wataniya Telecom Algerie,true,true,,0,,0,2,1918,3461,3461,301
cloudflare-ech.com,AO,Angola,aas1,328943,102.218.85.97,aas1,102.218.85.97,true,328943,Africell Angola S.A,true,false,,0,,0,2,938,1386,1386,301
cloudflare-ech.com,AG,Antigua and Barbuda,apua,11594,208.83.82.198,apua,208.83.82.198,true,11594,APUA,true,false,,0,,0,2,558,814,814,301
cloudflare-ech.com,DZ,Algeria,wataniya-telecom,33779,105.235.133.4,wataniya-telecom,105.235.135.147,false,33779,Wataniya Telecom Algerie,true,false,,0,,0,2,999,2532,2533,301
cloudflare-ech.com,AG,Antigua and Barbuda,apua,11594,208.83.82.198,apua,208.83.82.198,true,11594,APUA,true,true,,0,,0,2,473,730,730,301
cloudflare-ech.com,AM,Armenia,telecom armenia ojsc,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
cloudflare-ech.com,AM,Armenia,telecom armenia ojsc,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,58,0
cloudflare-ech.com,AO,Angola,aas1,328943,102.218.85.97,aas1,102.218.85.97,true,328943,Africell Angola S.A,true,true,,0,,0,2,977,1428,1428,301
cloudflare-ech.com,AG,Antigua and Barbuda,flow,14813,204.16.112.205,flow,204.16.112.205,true,14813,Columbus Telecommunications (Barbados) Limited,true,true,,0,,0,2,655,1100,1100,301
cloudflare-ech.com,AG,Antigua and Barbuda,flow,14813,204.16.112.205,flow,204.16.112.205,true,14813,Columbus Telecommunications (Barbados) Limited,true,false,,0,,0,2,1217,1645,1645,301
cloudflare-ech.com,AO,Angola,unitel,37119,105.168.43.20,unitel,105.168.43.20,true,37119,UNITEL SA,true,false,,0,,0,2,1356,2206,2207,301
cloudflare-ech.com,AR,Argentina,telefonica de argentina,22927,186.141.139.34,telefonica de argentina,186.141.139.34,true,22927,Telefonica de Argentina,true,false,,0,,0,2,746,1114,1114,301
cloudflare-ech.com,AM,Armenia,viva armenia cjsc,43733,83.139.27.43,viva armenia cjsc,83.139.27.43,true,43733,Viva Armenia CJSC,true,false,,0,,0,2,658,1094,1095,301
cloudflare-ech.com,AO,Angola,unitel,37119,105.168.43.20,unitel,105.168.43.20,true,37119,UNITEL SA,true,true,,0,,0,75,2992,3807,3808,301
cloudflare-ech.com,AU,Australia,vocus,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
cloudflare-ech.com,AM,Armenia,viva armenia cjsc,43733,83.139.27.43,viva armenia cjsc,83.139.27.43,true,43733,Viva Armenia CJSC,true,true,,0,,0,2,546,994,994,301
cloudflare-ech.com,AR,Argentina,telefonica de argentina,22927,186.141.139.34,telefonica de argentina,186.141.139.34,true,22927,Telefonica de Argentina,true,true,,0,,0,2,779,1172,1172,301
cloudflare-ech.com,AU,Australia,vocus,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
cloudflare-ech.com,AM,Armenia,ucom,44395,178.78.133.96,ucom,178.78.133.96,true,44395,Ucom CJSC,true,false,,0,,0,2,496,810,810,301
cloudflare-ech.com,AR,Argentina,personal,7303,181.13.73.141,personal,181.13.69.117,false,7303,Telecom Argentina S.A.,true,false,,0,,0,1,1227,1785,1785,301
cloudflare-ech.com,AR,Argentina,claro argentina,11664,186.157.74.9,claro argentina,186.157.74.9,true,11664,Techtel LMDS Comunicaciones Interactivas S.A.,true,false,,0,,0,2,1492,1960,1960,301
cloudflare-ech.com,AW,Aruba,setar aruba,11816,186.189.42.60,setar aruba,186.189.42.60,true,11816,SERVICIO DI TELECOMUNICACION DI ARUBA (SETAR) N.V.,true,true,,0,,0,2,459,825,825,301
